"","Item","Participant","ID","Filename","DeletionMorph","DeviantPronun","Accentuation","Annotator","Order","WordDur","SyllNum","SegNum","ConsonantDur","PrecSeg","PrecSegVC","PrecSegDur","FollSeg","FollSegVC","FollSegDur","PrePauseDur","PostPauseDur","SentenceDur","GlottalStop","GlottalStopDur","LocSpeech","AffixDur","BaseDuration","FirstSyllDur","WordDurWithoutGlottalStop","AffixDurWithoutGlottalStop","Environment","Affix","WordFormFrequencyBNC","WordFormFrequencyAllCOCA","WordFormFrequencySpokenCOCA","Base","WordLemmaFrequencyBNC","BaseLemmaFrequencyBNC","SyllPhon","AffixStress","BaseInitialStress","SemanticTransparency","TypeOfRoot","Rating","TimeRating","TotalTime","Age","Sex","L1","Bilingual","Grow_Up_Region","Languages","Latin","Profession_Studies","University","Knowledge_English_Ling","Phonetics","Phonology","Morphology","Semantics","AccentuationCondition","Experiment","logWordFormFreq","logBaseLemmaFreq","logWordLemmaFreq","RelFreq","logRelFreq","Root","BaseFinalStress","SuffixAdjSuffix","LastSyllDur","InCorpus","Consonant","Orthography","median","TypeOfBase"
"2164","intransgressible","Experiment_1_participant_25",2697,"Participant_25_174.TextGrid","N","N","Accented","Yannick",79,1.222235783,4,9,0.1221864135,"I","V",0.0537535051,"tS","C",0.1371204299,0.1308194352,0.3526649655,2.7303516695,"NoGlottalStop",0,7.363554664,0.1759399186,1.0462958644,0.1759399186,1.222235783,0.1759399186,"inT","Neg",1,1,0,"TRANSGRESSIBLE",1,1,5,"unstressed","unstressed","transparent","word",1,828.11,684.54,39,"Male","British English","No","Bassingbourn. England UK","None","None","Chief Computing Technician","n/a","n/a","n/a","n/a","n/a","n/a","accented","Experiment_1",0,0,0,1,0,"NA","NA","NA","NA","NA","NA","n",1,"word"
"2165","intransgressible","Experiment_1_participant_20",1999,"Participant_20_31.TextGrid","N","N","Unaccented","Mandy",235,1.1538357558,5,14,0.1328383228,"I","V",0.0670384503,"tS","C",0.0559319254,0.0910077927,0,4.5817716337,"NoGlottalStop",0,12.1334426754,0.1998767731,0.9539589827,0.1998767731,1.1538357558,0.1998767731,"inT","Neg",1,1,0,"TRANSGRESSIBLE",1,1,5,"unstressed","unstressed","transparent","word",1,928.7,842.19,24,"female","British English ","no","West Sussex","Mandarin. Basic ","no","MA Dramatherapy year 1","Anglia Ruskin","No","No","No","No","No","unaccented","Experiment_1",0,0,0,1,0,"NA","NA","NA","NA","NA","NA","n",1,"word"
"2166","intransgressible","Experiment_1_participant_23",2324,"Participant_23_163.TextGrid","N","N","Unaccented","Viktoria",72,1.0259268707,5,13,0.0713960997,"I","V",0.1149920978,"tS","C",0.1176337881,0.1209259259,0,3.549127704,"NoGlottalStop",0,12.6714684747,0.1863881976,0.8395386732,0.1863881976,1.0259268707,0.1863881976,"inT","Neg",1,1,0,"TRANSGRESSIBLE",1,1,5,"unstressed","unstressed","transparent","word",1,1127.05,942.98,55,"male","British English",NA,"North West England","basic french and german","2 years secondary school",NA,NA,"no","no","no","no","no","unaccented","Experiment_1",0,0,0,1,0,"NA","NA","NA","NA","NA","NA","n",1,"word"
"2167","intransgressible","Experiment_1_participant_17",1424,"Participant_17_269.TextGrid","N","N","Accented","Mandy",189,1.0250318988,5,14,0.0873677638,"I","V",0.0501899919,"tS","C",0.1003799839,0,0.0773114355,2.0933598759,"GlottalStop",0.0546920545,13.6581115348,0.1922498102,0.8327820886,0.1922498102,0.9703398443,0.1375577557,"inT","Neg",1,1,0,"TRANSGRESSIBLE",1,1,5,"unstressed","unstressed","transparent","word",1,661.54,535.85,20,"Female","British English","No","3 years in Cambridge. 2 in Bristol. 3 in Felixstowe. 8 in Bradford. 2 in Abingdon","Basic French","No","2nd year Natural Sciences (Chemistry and materials)","Cambridge","No","No","No","No","No","accented","Experiment_1",0,0,0,1,0,"NA","NA","NA","NA","NA","NA","n",1,"word"
"2168","intransgressible","Experiment_1_participant_6",5019,"Participant_6_56.TextGrid","N","N","Unaccented","Viktoria",271,0.9497875302,5,15,0.0811115119,"I","V",0.0825666726,"t","C",0.098856997,0,0,3.6585034014,"GlottalStop",0.0494485477,15.7930058284,0.2131267322,0.736660798,0.2131267322,0.9003389825,0.1636781845,"inT","Neg",1,1,0,"TRANSGRESSIBLE",1,1,5,"unstressed","unstressed","transparent","word",1,691.99,605.49,32,"Male","British English","No","England. Hertfordshire","Very Basic Spanish","No","BA Fine Art","Anglia Ruskin","No","No","No","No","No","unaccented","Experiment_1",0,0,0,1,0,"NA","NA","NA","NA","NA","NA","n",1,"word"
"2169","intransgressible","Experiment_1_participant_32",4179,"Participant_32_195.TextGrid","N","N","Unaccented","Mandy",107,0.9479430014,5,14,0.1233583433,"I","V",0.0231439242,"tS","C",0.0701190476,0.0895042259,0,3.8928202095,"NoGlottalStop",0,14.7688204657,0.1465022676,0.8014407339,0.1465022676,0.9479430014,0.1465022676,"inT","Neg",1,1,0,"TRANSGRESSIBLE",1,1,5,"unstressed","unstressed","transparent","word",1,609.81,528.25,18,"Female","British English","No","North London","Basic French","Yes I did Latin GCSE","Natural Sciences (Biological). 1st year","Cambridge","No","No","No","No","No","unaccented","Experiment_1",0,0,0,1,0,"NA","NA","NA","NA","NA","NA","n",1,"word"
"2170","intransgressible","Experiment_1_participant_28",3359,"Participant_28_69.TextGrid","N","N","Accented","Viktoria",285,1.4072421191,5,14,0.1032197387,"I","V",0.1212989164,"t","C",0.0907633696,0.3423788182,0.310193828,3.1470548992,"NoGlottalStop",0,9.9485367943,0.2245186551,1.182723464,0.2245186551,1.4072421191,0.2245186551,"inT","Neg",1,1,0,"TRANSGRESSIBLE",1,1,5,"unstressed","unstressed","transparent","word",1,757.61,650.42,19,"Female","British English","No","Kent. England","Brazilian Portuguese. basic","No","Psychological and Behavioural Sciences. First Year","University of Cambridge","No","No","No","No","No","accented","Experiment_1",0,0,0,1,0,"NA","NA","NA","NA","NA","NA","n",1,"word"
"2171","intransgressible","Experiment_1_participant_26",2946,"Participant_26_285.TextGrid","N","N","Unaccented","Mandy",207,1.0227861164,5,15,0.1195215846,"I","V",0.0382613891,"t","C",0.0168215563,0,0,3.7927260253,"GlottalStop",0.0884492357,14.6658228538,0.2462322094,0.7765539069,0.2462322094,0.9343368806,0.1577829737,"inT","Neg",1,1,0,"TRANSGRESSIBLE",1,1,5,"unstressed","unstressed","transparent","word",1,740.99,621.16,19,"Male","British English","No","Buckingham. England","None","No","Computer Gaming Technology. 2nd Year","Anglia Ruskin University","No","No","no","No","No","unaccented","Experiment_1",0,0,0,1,0,"NA","NA","NA","NA","NA","NA","n",1,"word"
"2172","intransgressible","Experiment_1_participant_9",5473,"Participant_9_169.TextGrid","N","N","Accented","Lara",78,1.2239445173,5,14,0.1327316268,"I","V",0.0515254825,"t","C",0.1159990891,0,0,2.3469833333,"NoGlottalStop",0,11.4384269894,0.1842571094,1.0396874079,0.1842571094,1.2239445173,0.1842571094,"inT","Neg",1,1,0,"TRANSGRESSIBLE",1,1,5,"unstressed","unstressed","transparent","word",2,1013.95,871.53,19,"female","British English","no","England","French. basic","no","BA(Hons) first year","Anglia Ruskin University","Yes. 2 years","Yes","Yes","Yes","Yes","accented","Experiment_1",0,0,0,1,0,"NA","NA","NA","NA","NA","NA","n",1,"word"
"2173","intransgressible","Experiment_1_participant_15",1044,"Participant_15_267.TextGrid","N","N","Accented","Simon",187,1.1632591442,5,15,0.1084033522,"I","V",0.0887284654,"tS","C",0.1232926855,0.3403154488,0.068236939,2.5405763956,"NoGlottalStop",0,12.8948051466,0.1971318176,0.9661273266,0.1971318176,1.1632591442,0.1971318176,"inT","Neg",1,1,0,"TRANSGRESSIBLE",1,1,5,"unstressed","unstressed","transparent","word",1,905.94,743.31,57,"female","British English","No","South East England","French - proficient. Italian - proficient. German - medium proficient","No","MA in Translation. 3rd year","Bristol","No","No","No","No","No","accented","Experiment_1",0,0,0,1,0,"NA","NA","NA","NA","NA","NA","n",1,"word"
"2174","intransient","Experiment_1_participant_24",2592,"Participant_24_285.TextGrid","N","N","Accented","Simon",207,1.0679825744,4,11,0.0851559509,"I","V",0.0779779463,"tS","C",0.148303154,0.4011255133,0.190026455,2.8796679624,"NoGlottalStop",0,10.2997935206,0.1631338972,0.9048486772,0.1631338972,1.0679825744,0.1631338972,"inT","Neg",1,1,0,"TRANSIENT",1,453,3,NA,"primary","transparent","word",1,1106.06,951.67,47,"m","English British ","no","United Kingdom","French basic","no","not applicable","not applicable","no","no","no","no","no","accented","Experiment_1",0,6.11589212548303,0,0.0022075055187638,-6.11589212548303,"NA","NA","NA","NA","NA","NA","n",1,"word"
"2175","intransient","Experiment_1_participant_27",3076,"Participant_27_197.TextGrid","N","N","Accented","Simon",109,0.7132897869,4,11,0.0870421563,"I","V",0.0379247921,"tS","C",0.0863384627,0.1491865806,0,3.1789519231,"NoGlottalStop",0,15.421502175,0.1249669484,0.5883228385,0.1249669484,0.7132897869,0.1249669484,"inT","Neg",1,1,0,"TRANSIENT",1,453,3,NA,"primary","transparent","word",1,652.99,504.12,19,"Female","British English","No","Czech Republic (ages 4-7). mostly Cheltenham. England","Proficient - French. Spanish. very basic Czech and German","Yes. studied for 7 years - A* GCSE","MML. 1st Year","Cambridge","No","A couple of lectures","A couple of lectures","No","No","unaccented","Experiment_1",0,6.11589212548303,0,0.0022075055187638,-6.11589212548303,"NA","NA","NA","NA","NA","NA","n",1,"word"
"2176","intransient","Experiment_1_participant_6",4902,"Participant_6_160.TextGrid","N","N","Unaccented","Lara",69,0.7567827089,4,10,0.08225814,"I","V",0.0461019755,"tS","C",0.1153517316,0,0.0612708194,3.5730095742,"NoGlottalStop",0,13.2138325612,0.1283601156,0.6284225933,0.1283601156,0.7567827089,0.1283601156,"inT","Neg",1,1,0,"TRANSIENT",1,453,3,NA,"primary","transparent","word",1,691.99,605.49,32,"Male","British English","No","England. Hertfordshire","Very Basic Spanish","No","BA Fine Art","Anglia Ruskin","No","No","No","No","No","unaccented","Experiment_1",0,6.11589212548303,0,0.0022075055187638,-6.11589212548303,"NA","NA","NA","NA","NA","NA","n",1,"word"
"2177","intransient","Experiment_1_participant_10",157,"Participant_10_53.TextGrid","N","N","Unaccented","Yannick",268,0.6936711657,4,11,0.0702525768,"I","V",0.0502587868,"tS","C",0.1366385796,0,0,2.7590141723,"NoGlottalStop",0,15.857657842,0.1205113637,0.573159802,0.1205113637,0.6936711657,0.1205113637,"inT","Neg",1,1,0,"TRANSIENT",1,453,3,NA,"primary","transparent","word",1,1125.85,875.1,19,"Male","British English","No","England","Basic French","Yes. self study. minute proficiency","English Language and English Language Teaching. 1 ","Anglia Ruskin University","Studying now. 2 weeks","Studying now","Studying now","Studying now","Studying now","unaccented","Experiment_1",0,6.11589212548303,0,0.0022075055187638,-6.11589212548303,"NA","NA","NA","NA","NA","NA","n",1,"word"
"2178","intransient","Experiment_1_participant_17",1310,"Participant_17_107.TextGrid","N","N","Accented","Viktoria",10,0.893949263,4,12,0.0882524338,"I","V",0.0356796605,"tran","V",0.3243018801,0.1359655612,0.1100045351,2.1584421769,"NoGlottalStop",0,13.4235806171,0.1239320943,0.7700171688,0.1239320943,0.893949263,0.1239320943,"inT","Neg",1,1,0,"TRANSIENT",1,453,3,NA,"primary","transparent","word",1,661.54,535.85,20,"Female","British English","No","3 years in Cambridge. 2 in Bristol. 3 in Felixstowe. 8 in Bradford. 2 in Abingdon","Basic French","No","2nd year Natural Sciences (Chemistry and materials)","Cambridge","No","No","No","No","No","accented","Experiment_1",0,6.11589212548303,0,0.0022075055187638,-6.11589212548303,"NA","NA","NA","NA","NA","NA","n",1,"word"
"2179","intransient","Experiment_1_participant_28",3262,"Participant_28_195.TextGrid","N","N","Accented","Lara",107,0.8628423719,3,10,0.0738059736,"I","V",0.1068513877,"tS","C",0.0923240589,0,0.0610352353,1.9558686967,"NoGlottalStop",0,11.5896023718,0.1806573613,0.6821850106,0.1806573613,0.8628423719,0.1806573613,"inT","Neg",1,1,0,"TRANSIENT",1,453,3,NA,"primary","transparent","word",2,757.61,650.42,19,"Female","British English","No","Kent. England","Brazilian Portuguese. basic","No","Psychological and Behavioural Sciences. First Year","University of Cambridge","No","No","No","No","No","accented","Experiment_1",0,6.11589212548303,0,0.0022075055187638,-6.11589212548303,"NA","NA","NA","NA","NA","NA","n",1,"word"
"2180","intransient","Experiment_1_participant_4",4628,"Participant_4_37.TextGrid","N","N","Accented","Mandy",250,0.8351966225,4,10,0.0940682564,"I","V",0.0875513334,"tS","C",0.1110285981,0,0.0721559852,1.9345757697,"NoGlottalStop",0,11.9732284955,0.1816195899,0.6535770326,0.1816195899,0.8351966225,0.1816195899,"inT","Neg",1,1,0,"TRANSIENT",1,453,3,NA,"primary","transparent","word",1,827.78,687.64,29,"MALE","BRITISH","N/A","SPRATTON. NORTHAMPTONSHIRE","BASIC FRENCH AND GERMAN","KNOWLEDGE FROM BIOMEDICAL TERMS","BIOMEDICAL SCIENCE YEAR 2","ANGLIA RUSKIN","NO","NO","NO","NO","NO","accented","Experiment_1",0,6.11589212548303,0,0.0022075055187638,-6.11589212548303,"NA","NA","NA","NA","NA","NA","n",1,"word"
"2181","intransient","Experiment_1_participant_30",3906,"Participant_30_58.TextGrid","N","N","Accented","Mandy",273,0.7968826261,3,10,0.1103540904,"I","V",0.0621693122,"tS","C",0.1318099637,0.0787331822,0,1.9298810476,"NoGlottalStop",0,12.5488995153,0.1725234025,0.6243592235,0.1725234025,0.7968826261,0.1725234025,"inT","Neg",1,1,0,"TRANSIENT",1,453,3,NA,"primary","transparent","word",1,658.03,536.12,18,"Female","British English","N/A","North London","Proficient French and German. Medium proficient Spanish","No","MML- Year 1","Cambridge University","No","No","No","No","No","accented","Experiment_1",0,6.11589212548303,0,0.0022075055187638,-6.11589212548303,"NA","NA","NA","NA","NA","NA","n",1,"word"
"2182","intransient","Experiment_1_participant_16",1164,"Participant_16_166.TextGrid","N","N","Accented","Yannick",75,0.8375349995,4,11,0.0900749403,"I","V",0.0636924464,"tS","C",0.1316222181,0.2138531503,0.1898269604,2.3583087094,"NoGlottalStop",0,13.1337794916,0.1537673867,0.6837676128,0.1537673867,0.8375349995,0.1537673867,"inT","Neg",1,1,0,"TRANSIENT",1,453,3,NA,"primary","transparent","word",1,1587.84,1397.33,23,"Male","English (British)","No","Canada","None","No","Zoology. 3rd year","Anglia Ruskin University","No","No","No","No","No","accented","Experiment_1",0,6.11589212548303,0,0.0022075055187638,-6.11589212548303,"NA","NA","NA","NA","NA","NA","n",1,"word"
"2183","intransient","Experiment_1_participant_19",1828,"Participant_19_52.TextGrid","N","N","Unaccented","Viktoria",267,0.6572894675,4,11,0.0602195813,"I","V",0.0576860052,"t","C",0.0957111936,0.014031746,0.0210211901,3.8348176493,"NoGlottalStop",0,16.735396722,0.1179055865,0.539383881,0.1179055865,0.6572894675,0.1179055865,"inT","Neg",1,1,0,"TRANSIENT",1,453,3,NA,"primary","transparent","word",2,1680.43,1512.78,19,"male","British","Not bilingual","Brentwood. Essex","Can speak no other language","I know of latin but have never learnt or attempted to speak it","Film Year 1","Anglia Ruskin","NO","No","No","No","No","unaccented","Experiment_1",0,6.11589212548303,0,0.0022075055187638,-6.11589212548303,"NA","NA","NA","NA","NA","NA","n",1,"word"
"2184","intransient","Experiment_1_participant_8",5405,"Participant_8_65.TextGrid","N","N","Accented","Simon",281,0.8799340613,4,11,0.1258030622,"I","V",0.0522200995,"tS","C",0.0928647679,0.1077897455,0.0512356288,3.649026833,"NoGlottalStop",0,12.5009366988,0.1780231616,0.7019108997,0.1780231616,0.8799340613,0.1780231616,"inT","Neg",1,1,0,"TRANSIENT",1,453,3,NA,"primary","transparent","word",1,825.2,680.24,24,"female","British English","No","Surrey. England","None","No","English Language & Linguistics - First Year","Anglia Ruskin University","currently studying","currently studying","currently studying","currently studying","currently studying","unaccented","Experiment_1",0,6.11589212548303,0,0.0022075055187638,-6.11589212548303,"NA","NA","NA","NA","NA","NA","n",1,"word"
"2185","intransient","Experiment_1_participant_3",4483,"Participant_3_95.TextGrid","N","N","Unaccented","Lara",314,0.6256963733,2,6,0.0542984371,"I","V",0.0346451479,"t","C",0.0940840892,0,0.0540682198,2.5862429138,"NoGlottalStop",0,9.5893156111,0.0889435851,0.5367527882,0.0889435851,0.6256963733,0.0889435851,"inT","Neg",1,1,0,"TRANSIENT",1,453,3,NA,"primary","transparent","word",2,1315.26,1129.05,19,"male","British English","no","Norfolk","Japanese - basic","no","English Language and English Language Teaching (Year 2)","Anglia Ruskin University","yes. for 1 year (with university)","yes","yes","yes","yes","unaccented","Experiment_1",0,6.11589212548303,0,0.0022075055187638,-6.11589212548303,"NA","NA","NA","NA","NA","NA","n",1,"word"
"2186","intransient","Experiment_1_participant_29",3464,"Participant_29_233.TextGrid","N","N","Accented","Mandy",150,1.0443197279,4,12,0.0932015306,"I","V",0.0485263605,"tS","C",0.1333946912,0,0,2.0419060693,"GlottalStop",0.0735328798,11.4907338045,0.215260771,0.8290589569,0.215260771,0.9707868481,0.1417278912,"inT","Neg",1,1,0,"TRANSIENT",1,453,3,NA,"primary","transparent","word",1,1220.52,1005.9,61,"Female","British","no","UK","French medium","no","not currently","Leicester","yes","yes","yes","yes","yes","accented","Experiment_1",0,6.11589212548303,0,0.0022075055187638,-6.11589212548303,"NA","NA","NA","NA","NA","NA","n",1,"word"
"2187","intransient","Experiment_1_participant_15",995,"Participant_15_189.TextGrid","N","N","Accented","Mandy",100,0.8423458623,4,11,0.0759492171,"I","V",0.0466052014,"tS","C",0.1096085292,0.0514111361,0,2.0013308651,"NoGlottalStop",0,13.0587689605,0.1225544185,0.7197914438,0.1225544185,0.8423458623,0.1225544185,"inT","Neg",1,1,0,"TRANSIENT",1,453,3,NA,"primary","transparent","word",1,905.94,743.31,57,"female","British English","No","South East England","French - proficient. Italian - proficient. German - medium proficient","No","MA in Translation. 3rd year","Bristol","No","No","No","No","No","accented","Experiment_1",0,6.11589212548303,0,0.0022075055187638,-6.11589212548303,"NA","NA","NA","NA","NA","NA","n",1,"word"
"2188","intransient","Experiment_1_participant_5",4851,"Participant_5_89.TextGrid","N","N","Unaccented","Yannick",307,0.6662275942,4,10,0.0673773307,"I","V",0.0762206511,"tS","C",0.1243200715,0,0,3.0220327089,"NoGlottalStop",0,15.009885641,0.1435979818,0.5226296125,0.1435979818,0.6662275942,0.1435979818,"inT","Neg",1,1,0,"TRANSIENT",1,453,3,NA,"primary","transparent","word",1,679.63,564.35,20,"Male","British English","No","Nantwich","None","A couple of phrases","Computer Gaming Technology Extended course. First Year","Anglia Ruskin","No","No","No","No","No","unaccented","Experiment_1",0,6.11589212548303,0,0.0022075055187638,-6.11589212548303,"NA","NA","NA","NA","NA","NA","n",1,"word"
"2189","intransient","Experiment_1_participant_9",5431,"Participant_9_107.TextGrid","N","N","Unaccented","Yannick",10,1.2430749186,4,11,0.2458051282,"I","V",0.0934171478,"tS","C",0.2829233236,0.1992875689,0.0455832519,3.9874574904,"NoGlottalStop",0,8.84902417,0.339222276,0.9038526426,0.339222276,1.2430749186,0.339222276,"inT","Neg",1,1,0,"TRANSIENT",1,453,3,NA,"primary","transparent","word",2,1013.95,871.53,19,"female","British English","no","England","French. basic","no","BA(Hons) first year","Anglia Ruskin University","Yes. 2 years","Yes","Yes","Yes","Yes","unaccented","Experiment_1",0,6.11589212548303,0,0.0022075055187638,-6.11589212548303,"NA","NA","NA","NA","NA","NA","n",1,"word"
"2190","intransient","Experiment_1_participant_22",2226,"Participant_22_270.TextGrid","N","N","Unaccented","Lara",191,0.74852044,3,10,0.0711515396,"I","V",0.0538983471,"tS","C",0.0985851852,0.9706248425,0,3.929861786,"NoGlottalStop",0,13.3596886154,0.1250498866,0.6234705533,0.1250498866,0.74852044,0.1250498866,"inT","Neg",1,1,0,"TRANSIENT",1,453,3,NA,"primary","transparent","word",1,1236.11,1055.97,30,"Female","English","No","Cambridge UK","None","No","English Language teaching. 1st year","Anglia Ruskin Cambridge","No","currently Studying","currently Studying","currently Studying","currently Studying","unaccented","Experiment_1",0,6.11589212548303,0,0.0022075055187638,-6.11589212548303,"NA","NA","NA","NA","NA","NA","n",1,"word"
"2191","intransient","Experiment_1_participant_12",420,"Participant_12_174.TextGrid","N","N","Accented","Mandy",84,0.7554662132,3,9,0.1067861677,"I","V",0.038696548,"t","C",0.0897363842,0.0596403628,0.1495881192,2.0858980795,"NoGlottalStop",0,11.9131734065,0.1454827157,0.6099834974,0.1454827157,0.7554662132,0.1454827157,"inT","Neg",1,1,0,"TRANSIENT",1,453,3,NA,"primary","transparent","word",1,968.23,763.05,19,"female","British ","no","Kettering. Northamptonshire. England","Medium French. basic German and currently learning Spanish to a medium level","Slight knowledge- I study linguistics at uni and did English langueg and A-Level and we look at it in the history of language (basic level- studied for around 4 months) ","English Language and Linguistics (BA HONS) 2nd year","Anglia Ruskin University","Currently in my 2nd year of the course at university","Yes","Yes","Yes","Yes","accented","Experiment_1",0,6.11589212548303,0,0.0022075055187638,-6.11589212548303,"NA","NA","NA","NA","NA","NA","n",1,"word"
"2192","intransient","Experiment_1_participant_11",331,"Participant_11_44.TextGrid","N","N","Accented","Viktoria",258,1.1866838665,4,13,0.1006732278,"I","V",0.0726398489,"t","C",0.0696481402,0.0984228428,0.5281926104,3.203760393,"NoGlottalStop",0,10.9548973966,0.1733130768,1.0133707898,0.1733130768,1.1866838665,0.1733130768,"inT","Neg",1,1,0,"TRANSIENT",1,453,3,NA,"primary","transparent","word",1,1004.83,804.63,19,"female","British English","I only know British English","Cuckfield. West Sussex. UK","I know a little weeny bit of spanish (did it for GCSE)","No knowledge of latin- always something I wish I was taught","I am currently studying English Language and English Language Teaching","Anglia Ruskin University","Not really. but did occur slightly in my English Language A-Level","As I have just started the course. I've had 2 lectures on it!","Just had 2 lectures on it!","Not as of yet.","Slightly. 2 lectures into it.","accented","Experiment_1",0,6.11589212548303,0,0.0022075055187638,-6.11589212548303,"NA","NA","NA","NA","NA","NA","n",1,"word"
"2193","intransient","Experiment_1_participant_20",1907,"Participant_20_161.TextGrid","N","N","Accented","Mandy",70,1.0024834208,4,11,0.1119424116,"I","V",0.042624931,"tS","C",0.0954547696,0.1212592127,0.2707729993,2.4816934022,"NoGlottalStop",0,10.9727500448,0.1545673426,0.8479160781,0.1545673426,1.0024834208,0.1545673426,"inT","Neg",1,1,0,"TRANSIENT",1,453,3,NA,"primary","transparent","word",4,928.7,842.19,24,"female","British English ","no","West Sussex","Mandarin. Basic ","no","MA Dramatherapy year 1","Anglia Ruskin","No","No","No","No","No","accented","Experiment_1",0,6.11589212548303,0,0.0022075055187638,-6.11589212548303,"NA","NA","NA","NA","NA","NA","n",1,"word"
"2194","intransient","Experiment_1_participant_32",4189,"Participant_32_205.TextGrid","N","N","Accented","Simon",119,0.8008687352,4,11,0.1046631708,"I","V",0.0569260204,"t","C",0.0511711888,0.0476768707,0,3.9365665155,"NoGlottalStop",0,13.7350848096,0.1615891912,0.639279544,0.1615891912,0.8008687352,0.1615891912,"inT","Neg",1,1,0,"TRANSIENT",1,453,3,NA,"primary","transparent","word",1,609.81,528.25,18,"Female","British English","No","North London","Basic French","Yes I did Latin GCSE","Natural Sciences (Biological). 1st year","Cambridge","No","No","No","No","No","unaccented","Experiment_1",0,6.11589212548303,0,0.0022075055187638,-6.11589212548303,"NA","NA","NA","NA","NA","NA","n",1,"word"
"2195","intransient","Experiment_1_participant_26",2920,"Participant_26_246.TextGrid","N","N","Accented","Mandy",164,1.0217908141,4,12,0.1379794286,"I","V",0.1027062642,"tS","C",0.1344414945,0,0,2.1868557977,"NoGlottalStop",0,11.744086788,0.2406856928,0.7811051213,0.2406856928,1.0217908141,0.2406856928,"inT","Neg",1,1,0,"TRANSIENT",1,453,3,NA,"primary","transparent","word",1,740.99,621.16,19,"Male","British English","No","Buckingham. England","None","No","Computer Gaming Technology. 2nd Year","Anglia Ruskin University","No","No","no","No","No","accented","Experiment_1",0,6.11589212548303,0,0.0022075055187638,-6.11589212548303,"NA","NA","NA","NA","NA","NA","n",1,"word"
"2196","intransitive","Experiment_1_participant_6",4866,"Participant_6_107.TextGrid","N","N","Unaccented","Yannick",10,0.7547500891,4,11,0.0734158769,"I","V",0.0425708222,"tS","C",0.1147364081,0,0,3.1790513021,"NoGlottalStop",0,14.574360652,0.1159866991,0.63876339,0.1159866991,0.7547500891,0.1159866991,"inT","Neg",31,44,1,"TRANSITIVE",31,55,4,"unstressed","primary","transparent","bound",1,691.99,605.49,32,"Male","British English","No","England. Hertfordshire","Very Basic Spanish","No","BA Fine Art","Anglia Ruskin","No","No","No","No","No","unaccented","Experiment_1",3.43398720448515,4.00733318523247,3.43398720448515,0.563636363636364,-0.573345980747325,"NA","NA","NA","NA","NA","NA","n",1,"word"
"2197","intransitive","Experiment_1_participant_12",468,"Participant_12_243.TextGrid","N","N","Accented","Mandy",161,0.8715616246,4,11,0.0866632654,"I","V",0.0566439434,"tS","C",0.1269540818,0.1383704133,0.0548462718,2.2005213442,"NoGlottalStop",0,12.621023791,0.1433072088,0.7282544158,0.1433072088,0.8715616246,0.1433072088,"inT","Neg",31,44,1,"TRANSITIVE",31,55,4,"unstressed","primary","transparent","bound",1,968.23,763.05,19,"female","British ","no","Kettering. Northamptonshire. England","Medium French. basic German and currently learning Spanish to a medium level","Slight knowledge- I study linguistics at uni and did English langueg and A-Level and we look at it in the history of language (basic level- studied for around 4 months) ","English Language and Linguistics (BA HONS) 2nd year","Anglia Ruskin University","Currently in my 2nd year of the course at university","Yes","Yes","Yes","Yes","accented","Experiment_1",3.43398720448515,4.00733318523247,3.43398720448515,0.563636363636364,-0.573345980747325,"NA","NA","NA","NA","NA","NA","n",1,"word"
"2198","intransitive","Experiment_1_participant_8",5250,"Participant_8_120.TextGrid","N","N","Accented","Viktoria",25,0.7592446575,4,11,0.078404302,"I","V",0.0559879882,"t","C",0.1041397465,0.1178896447,0,1.8276773567,"NoGlottalStop",0,14.4880835076,0.1343922902,0.6248523672,0.1343922902,0.7592446575,0.1343922902,"inT","Neg",31,44,1,"TRANSITIVE",31,55,4,"unstressed","primary","transparent","bound",1,825.2,680.24,24,"female","British English","No","Surrey. England","None","No","English Language & Linguistics - First Year","Anglia Ruskin University","currently studying","currently studying","currently studying","currently studying","currently studying","accented","Experiment_1",3.43398720448515,4.00733318523247,3.43398720448515,0.563636363636364,-0.573345980747325,"NA","NA","NA","NA","NA","NA","n",1,"word"
"2199","intransitive","Experiment_1_participant_9",5443,"Participant_9_124.TextGrid","N","N","Unaccented","Yannick",29,1.0223741497,4,10,0.089679929,"I","V",0.072974797,"tS","C",0.1165908082,0.0739227959,0.0606282638,3.5687287411,"NoGlottalStop",0,9.7811549747,0.162654726,0.8597194236,0.162654726,1.0223741497,0.162654726,"inT","Neg",31,44,1,"TRANSITIVE",31,55,4,"unstressed","primary","transparent","bound",2,1013.95,871.53,19,"female","British English","no","England","French. basic","no","BA(Hons) first year","Anglia Ruskin University","Yes. 2 years","Yes","Yes","Yes","Yes","unaccented","Experiment_1",3.43398720448515,4.00733318523247,3.43398720448515,0.563636363636364,-0.573345980747325,"NA","NA","NA","NA","NA","NA","n",1,"word"
