"","X","Item","Participant","ID","Filename","DeletionMorph","DeviantPronun","Accentuation","Annotator","Order","WordDur","SyllNum","SegNum","ConsonantDur","PrecSeg","PrecSegVC","PrecSegDur","FollSeg","FollSegVC","FollSegDur","PrePauseDur","PostPauseDur","SentenceDur","GlottalStop","GlottalStopDur","LocSpeech","AffixDur","BaseDuration","FirstSyllDur","WordDurWithoutGlottalStop","AffixDurWithoutGlottalStop","Environment","Affix","WordFormFrequencyBNC","WordFormFrequencyAllCOCA","WordFormFrequencySpokenCOCA","Base","WordLemmaFrequencyBNC","BaseLemmaFrequencyBNC","SyllPhon","AffixStress","BaseInitialStress","SemanticTransparency","TypeOfRoot","Rating","TimeRating","TotalTime","Age","Sex","L1","Bilingual","Grow_Up_Region","Languages","Latin","Profession_Studies","University","Knowledge_English_Ling","Phonetics","Phonology","Morphology","Semantics","AccentuationCondition","Experiment","logWordFormFreq","logBaseLemmaFreq","logWordLemmaFreq","RelFreq","logRelFreq","Root","BaseFinalStress","SuffixAdjSuffix","LastSyllDur","InCorpus","Consonant","Orthography","median","TypeOfBase","ConsonantDurMS","PrePause","PostPause","GlobalSpeechRate","WordFreqCategorical","StressPattern"
"1092",1092,"imprescriptible","Experiment_1_participant_11",366,"Participant_11_89.TextGrid","N","N","Unaccented","Viktoria",307,1.3158739229,5,14,0.1918553488,"I","V",0.0977079604,"p","C",0.1516033575,0.580291296,0,5.416553288,"NoGlottalStop",0,10.6393171537,0.2895633092,1.0263106137,0.2895633092,1.3158739229,0.2895633092,"m#C","Neg",4,2,0,"PRESCRIPTIBLE",1,1,5,"unstressed","unstressed","transparent","bound",1,1004.83,804.63,19,"female","British English","I only know British English","Cuckfield. West Sussex. UK","I know a little weeny bit of spanish (did it for GCSE)","No knowledge of latin- always something I wish I was taught","I am currently studying English Language and English Language Teaching","Anglia Ruskin University","Not really. but did occur slightly in my English Language A-Level","As I have just started the course. I've had 2 lectures on it!","Just had 2 lectures on it!","Not as of yet.","Slightly. 2 lectures into it.","unaccented","Experiment_1",1.38629436111989,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",191.8553488,"pause","no pause",1.66157324066928,"LowFreq","unstressed-unstressed"
"1093",1093,"imprescriptible","Experiment_1_participant_14",922,"Participant_14_83.TextGrid","N","N","Accented","Mandy",301,1.0103218436,4,13,0.1086418493,"I","V",0.0798816911,"f","C",0.1027448892,0.5178509332,0.2611359912,2.9141224667,"NoGlottalStop",0,12.8671869091,0.1885235404,0.8217983032,0.1885235404,1.0103218436,0.1885235404,"m#C","Neg",4,2,0,"PRESCRIPTIBLE",1,1,5,"unstressed","unstressed","transparent","bound",1,1222.05,990.78,19,"Female","English","No","Maidenhead. Berskire. England","None","No","English Language and Linguistics Second Year","Anglia Ruskin University ","Yes for two years while at university ","Yes","Yes","Yes","Yes","accented","Experiment_1",1.38629436111989,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",108.6418493,"pause","pause",1.37262590907158,"LowFreq","unstressed-unstressed"
"1094",1094,"imprescriptible","Experiment_1_participant_20",1870,"Participant_20_106.TextGrid","N","N","Unaccented","Viktoria",9,0.882674032,5,14,0.0717111019,"I","V",0.0818946366,"p","C",0.0786073891,0.0641244831,0,3.9893151927,"NoGlottalStop",0,15.8608948409,0.1536057386,0.7290682934,0.1536057386,0.882674032,0.1536057386,"m#C","Neg",4,2,0,"PRESCRIPTIBLE",1,1,5,"unstressed","unstressed","transparent","bound",1,928.7,842.19,24,"female","British English ","no","West Sussex","Mandarin. Basic ","no","MA Dramatherapy year 1","Anglia Ruskin","No","No","No","No","No","unaccented","Experiment_1",1.38629436111989,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",71.7111019,"pause","no pause",2.25602630157401,"LowFreq","unstressed-unstressed"
"1095",1095,"imprescriptible","Experiment_1_participant_23",2428,"Participant_23_38.TextGrid","N","N","Accented","Mandy",251,0.9210527447,5,13,0.1259706405,"I","V",0.081418527,"p","C",0.0661744504,0.385577989,0.194383197,2.6148430612,"NoGlottalStop",0,14.1142839807,0.2073891675,0.7136635772,0.2073891675,0.9210527447,0.2073891675,"m#C","Neg",4,2,0,"PRESCRIPTIBLE",1,1,5,"unstressed","unstressed","transparent","bound",2,1127.05,942.98,55,"male","British English",NA,"North West England","basic french and german","2 years secondary school",NA,NA,"no","no","no","no","no","accented","Experiment_1",1.38629436111989,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",125.9706405,"pause","pause",1.52972851768944,"LowFreq","unstressed-unstressed"
"1096",1096,"imprescriptible","Experiment_1_participant_28",3208,"Participant_28_115.TextGrid","N","N","Accented","Lara",19,1.0133466045,5,12,0.089645252,"I","V",0.089957878,"p","C",0.0703588761,0.0861461943,0.1833200674,2.284696649,"NoGlottalStop",0,11.8419501749,0.1796031301,0.8337434744,0.1796031301,1.0133466045,0.1796031301,"m#C","Neg",4,2,0,"PRESCRIPTIBLE",1,1,5,"unstressed","unstressed","transparent","bound",2,757.61,650.42,19,"Female","British English","No","Kent. England","Brazilian Portuguese. basic","No","Psychological and Behavioural Sciences. First Year","University of Cambridge","No","No","No","No","No","accented","Experiment_1",1.38629436111989,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",89.645252,"pause","pause",1.75077947514423,"LowFreq","unstressed-unstressed"
"1097",1097,"imprescriptible","Experiment_1_participant_29",3493,"Participant_29_267.TextGrid","N","N","Accented","Mandy",187,0.9731269348,5,13,0.0929073,"I","V",0.0518169281,"p","C",0.1164672824,0.3754311224,0,4.0580696738,"NoGlottalStop",0,13.3589972024,0.1447242282,0.8284027067,0.1447242282,0.9731269348,0.1447242282,"m#C","Neg",4,2,0,"PRESCRIPTIBLE",1,1,5,"unstressed","unstressed","transparent","bound",1,1220.52,1005.9,61,"Female","British","no","UK","French medium","no","not currently","Leicester","yes","yes","yes","yes","yes","unaccented","Experiment_1",1.38629436111989,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",92.9073,"pause","no pause",2.21780322257808,"LowFreq","unstressed-unstressed"
"1098",1098,"imprescriptible","Experiment_1_participant_8",5241,"Participant_8_109.TextGrid","N","N","Accented","Viktoria",12,1.0052770219,5,12,0.139583425,"I","V",0.0353069756,"p","C",0.0670887713,0.1247626606,0,2.106462585,"NoGlottalStop",0,11.9370081464,0.1748904006,0.8303866213,0.1748904006,1.0052770219,0.1748904006,"m#C","Neg",4,2,0,"PRESCRIPTIBLE",1,1,5,"unstressed","unstressed","transparent","bound",1,825.2,680.24,24,"female","British English","No","Surrey. England","None","No","English Language & Linguistics - First Year","Anglia Ruskin University","currently studying","currently studying","currently studying","currently studying","currently studying","accented","Experiment_1",1.38629436111989,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",139.583425,"pause","no pause",1.89891813340706,"LowFreq","unstressed-unstressed"
"1099",1099,"imprescriptible","Experiment_1_participant_15",1022,"Participant_15_229.TextGrid","N","N","Unaccented","Simon",145,0.8032086009,4,12,0.0548051898,"I","V",0.096565049,"p","C",0.0687712161,0,0,3.0970215526,"NoGlottalStop",0,14.9400790607,0.1513702388,0.6518383621,0.1513702388,0.8032086009,0.1513702388,"m#C","Neg",4,2,0,"PRESCRIPTIBLE",1,1,5,"unstressed","unstressed","transparent","bound",1,905.94,743.31,57,"female","British English","No","South East England","French - proficient. Italian - proficient. German - medium proficient","No","MA in Translation. 3rd year","Bristol","No","No","No","No","No","unaccented","Experiment_1",1.38629436111989,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",54.8051898,"no pause","no pause",2.90601787786861,"LowFreq","unstressed-unstressed"
"1100",1100,"imprescriptible","Experiment_1_participant_26",2830,"Participant_26_103.TextGrid","N","N","Accented","Viktoria",6,1.078173916,5,12,0.0939895036,"I","V",0.103573077,"p","C",0.1014117531,0,0,2.0757539683,"NoGlottalStop",0,11.1299298022,0.1975625806,0.8806113354,0.1975625806,1.078173916,0.1975625806,"m#C","Neg",4,2,0,"PRESCRIPTIBLE",1,1,5,"unstressed","unstressed","transparent","bound",4,740.99,621.16,19,"Male","British English","No","Buckingham. England","None","No","Computer Gaming Technology. 2nd Year","Anglia Ruskin University","No","No","no","No","No","accented","Experiment_1",1.38629436111989,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",93.9895036,"no pause","no pause",1.92701064822047,"LowFreq","unstressed-unstressed"
"1101",1101,"imprescriptible","Experiment_1_participant_12",481,"Participant_12_271.TextGrid","N","N","Unaccented","Mandy",192,1.0657122109,5,14,0.0886950679,"I","V",0.0582098329,"p","C",0.0896386325,0.1029068222,0,2.2407135149,"NoGlottalStop",0,13.1367547988,0.1469049008,0.91880731,0.1469049008,1.0657122109,0.1469049008,"m#C","Neg",4,2,0,"PRESCRIPTIBLE",1,1,5,"unstressed","unstressed","transparent","bound",1,968.23,763.05,19,"female","British ","no","Kettering. Northamptonshire. England","Medium French. basic German and currently learning Spanish to a medium level","Slight knowledge- I study linguistics at uni and did English langueg and A-Level and we look at it in the history of language (basic level- studied for around 4 months) ","English Language and Linguistics (BA HONS) 2nd year","Anglia Ruskin University","Currently in my 2nd year of the course at university","Yes","Yes","Yes","Yes","accented","Experiment_1",1.38629436111989,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",88.6950679,"pause","no pause",1.78514565713168,"LowFreq","unstressed-unstressed"
"1102",1102,"imprescriptible","Experiment_1_participant_27",3058,"Participant_27_171.TextGrid","N","N","Accented","Simon",81,0.7166812646,4,13,0.0801671286,"I","V",0.0600585679,"p","C",0.0338393,0.0527142758,0,3.3646447468,"NoGlottalStop",0,18.1391654033,0.1402256965,0.5764555681,0.1402256965,0.7166812646,0.1402256965,"m#C","Neg",4,2,0,"PRESCRIPTIBLE",1,1,5,"unstressed","unstressed","transparent","bound",1,652.99,504.12,19,"Female","British English","No","Czech Republic (ages 4-7). mostly Cheltenham. England","Proficient - French. Spanish. very basic Czech and German","Yes. studied for 7 years - A* GCSE","MML. 1st Year","Cambridge","No","A couple of lectures","A couple of lectures","No","No","unaccented","Experiment_1",1.38629436111989,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",80.1671286,"pause","no pause",2.67487377636513,"LowFreq","unstressed-unstressed"
"1103",1103,"imprescriptible","Experiment_1_participant_24",2504,"Participant_24_153.TextGrid","N","N","Accented","Simon",61,1.2326662887,5,14,0.1203116294,"I","V",0.0768104416,"p","C",0.1090826634,0.8397562358,0.0234383976,6.6087314185,"NoGlottalStop",0,11.3574940176,0.1971220711,1.0355442177,0.1971220711,1.2326662887,0.1971220711,"m#C","Neg",4,2,0,"PRESCRIPTIBLE",1,1,5,"unstressed","unstressed","transparent","bound",2,1106.06,951.67,47,"m","English British ","no","United Kingdom","French basic","no","not applicable","not applicable","no","no","no","no","no","unaccented","Experiment_1",1.38629436111989,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",120.3116294,"pause","pause",1.36183473500013,"LowFreq","unstressed-unstressed"
"1104",1104,"imprescriptible","Experiment_1_participant_5",4688,"Participant_5_122.TextGrid","N","N","Accented","Simon",27,0.8426808518,4,13,0.0864471826,"I","V",0.0608174074,"p","C",0.0374716553,0.0516058223,0.0718421167,1.6563666205,"NoGlottalStop",0,15.4269554985,0.14726459,0.6954162617,0.14726459,0.8426808518,0.14726459,"m#C","Neg",4,2,0,"PRESCRIPTIBLE",1,1,5,"unstressed","unstressed","transparent","bound",1,679.63,564.35,20,"Male","British English","No","Nantwich","None","A couple of phrases","Computer Gaming Technology Extended course. First Year","Anglia Ruskin","No","No","No","No","No","accented","Experiment_1",1.38629436111989,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",86.4471826,"pause","pause",2.4149242990616,"LowFreq","unstressed-unstressed"
"1105",1105,"imprescriptible","Experiment_1_participant_19",1745,"Participant_19_203.TextGrid","N","N","Accented","Lara",117,1.0361013294,5,14,0.0607140998,"I","V",0.0950077444,"p","C",0.1116558864,0.5481883865,0.4426197146,3.1643824549,"NoGlottalStop",0,13.5121919087,0.1557218443,0.8803794851,0.1557218443,1.0361013294,0.1557218443,"m#C","Neg",4,2,0,"PRESCRIPTIBLE",1,1,5,"unstressed","unstressed","transparent","bound",3,1680.43,1512.78,19,"male","British","Not bilingual","Brentwood. Essex","Can speak no other language","I know of latin but have never learnt or attempted to speak it","Film Year 1","Anglia Ruskin","NO","No","No","No","No","accented","Experiment_1",1.38629436111989,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",60.7140998,"pause","pause",1.26406970617792,"LowFreq","unstressed-unstressed"
"1106",1106,"imprescriptible","Experiment_1_participant_4",4562,"Participant_4_215.TextGrid","N","N","Unaccented","Viktoria",130,0.6891899559,4,10,0.0696225005,"I","V",0.0329467415,"p","C",0.1059671634,0,0,3.0287402368,"NoGlottalStop",0,14.5097877792,0.102569242,0.5866207139,0.102569242,0.6891899559,0.102569242,"m#C","Neg",4,2,0,"PRESCRIPTIBLE",1,1,5,"unstressed","unstressed","transparent","bound",1,827.78,687.64,29,"MALE","BRITISH","N/A","SPRATTON. NORTHAMPTONSHIRE","BASIC FRENCH AND GERMAN","KNOWLEDGE FROM BIOMEDICAL TERMS","BIOMEDICAL SCIENCE YEAR 2","ANGLIA RUSKIN","NO","NO","NO","NO","NO","unaccented","Experiment_1",1.38629436111989,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",69.6225005,"no pause","no pause",2.97153248424794,"LowFreq","unstressed-unstressed"
"1107",1107,"imprint","Experiment_1_participant_9",5464,"Participant_9_151.TextGrid","N","N","Accented","Yannick",59,0.6006114159,2,7,0.1174943416,"I","V",0.0822820574,"p","C",0.1141854628,0.0733539462,0.0684854867,1.7603325272,"NoGlottalStop",0,11.6547901268,0.1997763991,0.4008350168,0.1997763991,0.6006114159,0.1997763991,"m#C","Loc",224,1251,143,"PRINT",1,1,2,"Problem","unstressed","transparent","word",2,1013.95,871.53,19,"female","British English","no","England","French. basic","no","BA(Hons) first year","Anglia Ruskin University","Yes. 2 years","Yes","Yes","Yes","Yes","accented","Experiment_1",5.41164605185504,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",117.4943416,"pause","pause",2.2722979540476,"HighFreq","Problem-Problem"
"1108",1108,"imprint","Experiment_1_participant_8",5243,"Participant_8_111.TextGrid","N","N","Accented","Viktoria",15,0.6166760576,2,7,0.0957092676,"I","V",0.0652642932,"p","C",0.1249330982,0.1197102545,0.1377474918,1.9327685995,"NoGlottalStop",0,11.3511784889,0.1609735607,0.4557024969,0.1609735607,0.6166760576,0.1609735607,"m#C","Loc",224,1251,143,"PRINT",1,1,2,"Problem","unstressed","transparent","word",4,825.2,680.24,24,"female","British English","No","Surrey. England","None","No","English Language & Linguistics - First Year","Anglia Ruskin University","currently studying","currently studying","currently studying","currently studying","currently studying","accented","Experiment_1",5.41164605185504,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",95.7092676,"pause","pause",2.06957004632359,"HighFreq","Problem-Problem"
"1109",1109,"imprint","Experiment_1_participant_2",3605,"Participant_2_160.TextGrid","N","N","Accented","Yannick",69,0.5318668484,2,7,0.0986418822,"I","V",0.0562350522,"p","C",0.1155782169,0.1742262853,0.069053689,1.6972545671,"NoGlottalStop",0,13.1611887846,0.1548769344,0.376989914,0.1548769344,0.5318668484,0.1548769344,"m#C","Loc",224,1251,143,"PRINT",1,1,2,"Problem","unstressed","transparent","word",1,583.45,489.35,28,"Male","English","No","Essex","None","No","PhD Film Studies. 4th Year","Anglia Ruskin","Yes. A-Level","Not formally","No","No","Yes","accented","Experiment_1",5.41164605185504,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",98.6418822,"pause","pause",2.3567472302252,"HighFreq","Problem-Problem"
"1110",1110,"imprint","Experiment_1_participant_21",2101,"Participant_21_incomplete_90.TextGrid","N","N","Accented","Yannick",319,0.6931271836,2,7,0.136065932,"I","V",0.0718218224,"p","C",0.1243570094,0.1539014689,0.1171150664,2.1408545568,"NoGlottalStop",0,10.0991566426,0.2078877545,0.4852394291,0.2078877545,0.6931271836,0.2078877545,"m#C","Loc",224,1251,143,"PRINT",1,1,2,"Problem","unstressed","transparent","word",1,1571.09,1412.26,19,"Female","British. English","No - N/A","Britain. Essex. Southend-on-sea","Basic French","No","Psycghology (First year)","Anglia Ruskin University","No","No","No","No","No","accented","Experiment_1",5.41164605185504,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",136.065932,"pause","pause",1.8684127734389,"HighFreq","Problem-Problem"
"1111",1111,"imprint","Experiment_1_participant_22",2241,"Participant_22_291.TextGrid","N","N","Accented","Lara",214,0.4023701814,2,7,0.0742605914,"I","V",0.0388504211,"p","C",0.0838103783,0.0480251495,0,1.2195600907,"NoGlottalStop",0,17.3969153866,0.1131110125,0.2892591689,0.1131110125,0.4023701814,0.1131110125,"m#C","Loc",224,1251,143,"PRINT",1,1,2,"Problem","unstressed","transparent","word",1,1236.11,1055.97,30,"Female","English","No","Cambridge UK","None","No","English Language teaching. 1st year","Anglia Ruskin Cambridge","No","currently Studying","currently Studying","currently Studying","currently Studying","accented","Experiment_1",5.41164605185504,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",74.2605914,"pause","no pause",3.2798711851124,"HighFreq","Problem-Problem"
"1112",1112,"imprint","Experiment_1_participant_20",1899,"Participant_20_149.TextGrid","N","N","Accented","Viktoria",56,0.8423114674,2,7,0.1833579099,"I","V",0.1054977212,"p","C",0.0955425025,0.2029498497,0.4492962423,2.7258654573,"NoGlottalStop",0,8.3104650365,0.2888556311,0.5534558363,0.2888556311,0.8423114674,0.2888556311,"m#C","Loc",224,1251,143,"PRINT",1,1,2,"Problem","unstressed","transparent","word",3,928.7,842.19,24,"female","British English ","no","West Sussex","Mandarin. Basic ","no","MA Dramatherapy year 1","Anglia Ruskin","No","No","No","No","No","accented","Experiment_1",5.41164605185504,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",183.3579099,"pause","pause",1.46742385589421,"HighFreq","Problem-Problem"
"1113",1113,"imprint","Experiment_1_participant_23",2426,"Participant_23_35.TextGrid","N","N","Unaccented","Mandy",248,0.508309585,2,6,0.1100008541,"I","V",0.121053759,"p","C",0.0717205569,0,0,2.8059277464,"NoGlottalStop",0,11.803830141,0.2310546131,0.2772549719,0.2310546131,0.508309585,0.2310546131,"m#C","Loc",224,1251,143,"PRINT",1,1,2,"Problem","unstressed","transparent","word",2,1127.05,942.98,55,"male","British English",NA,"North West England","basic french and german","2 years secondary school",NA,NA,"no","no","no","no","no","unaccented","Experiment_1",5.41164605185504,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",110.0008541,"no pause","no pause",3.20749527907373,"HighFreq","Problem-Problem"
"1114",1114,"imprint","Experiment_1_participant_14",932,"Participant_14_95.TextGrid","N","N","Accented","Mandy",314,0.7417795332,2,7,0.1264628718,"I","V",0.0611917122,"p","C",0.1346217668,0.3361207389,0.3635357748,2.3191557221,"NoGlottalStop",0,9.4367661635,0.187654584,0.5541249492,0.187654584,0.7417795332,0.187654584,"m#C","Loc",224,1251,143,"PRINT",1,1,2,"Problem","unstressed","transparent","word",2,1222.05,990.78,19,"Female","English","No","Maidenhead. Berskire. England","None","No","English Language and Linguistics Second Year","Anglia Ruskin University ","Yes for two years while at university ","Yes","Yes","Yes","Yes","accented","Experiment_1",5.41164605185504,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",126.4628718,"pause","pause",1.72476559546333,"HighFreq","Problem-Problem"
"1115",1115,"imprint","Experiment_1_participant_11",333,"Participant_11_47.TextGrid","N","N","Unaccented","Viktoria",261,0.6652173758,2,7,0.0994427266,"I","V",0.0790949269,"p","C",0.1460770187,0.0998649487,0.0799198791,5.122414966,"NoGlottalStop",0,10.5228760616,0.1785376534,0.4866797224,0.1785376534,0.6652173758,0.1785376534,"m#C","Loc",224,1251,143,"PRINT",1,1,2,"Problem","unstressed","transparent","word",1,1004.83,804.63,19,"female","British English","I only know British English","Cuckfield. West Sussex. UK","I know a little weeny bit of spanish (did it for GCSE)","No knowledge of latin- always something I wish I was taught","I am currently studying English Language and English Language Teaching","Anglia Ruskin University","Not really. but did occur slightly in my English Language A-Level","As I have just started the course. I've had 2 lectures on it!","Just had 2 lectures on it!","Not as of yet.","Slightly. 2 lectures into it.","unaccented","Experiment_1",5.41164605185504,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",99.4427266,"pause","pause",1.75698377810807,"HighFreq","Problem-Problem"
"1116",1116,"imprint","Experiment_1_participant_5",4710,"Participant_5_153.TextGrid","N","N","Unaccented","Simon",61,0.3861035525,2,6,0.0719939531,"I","V",0.0593575208,"p","C",0.0615085034,0,0,2.5227466713,"NoGlottalStop",0,15.5398725566,0.1313514739,0.2547520786,0.1313514739,0.3861035525,0.1313514739,"m#C","Loc",224,1251,143,"PRINT",1,1,2,"Problem","unstressed","transparent","word",4,679.63,564.35,20,"Male","British English","No","Nantwich","None","A couple of phrases","Computer Gaming Technology Extended course. First Year","Anglia Ruskin","No","No","No","No","No","unaccented","Experiment_1",5.41164605185504,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",71.9939531,"no pause","no pause",3.56754013488092,"HighFreq","Problem-Problem"
"1117",1117,"imprint","Experiment_1_participant_24",2565,"Participant_24_249.TextGrid","N","N","Accented","Simon",167,0.5416677704,2,7,0.1092944606,"I","V",0.0993676709,"p","C",0.0950776208,0.018968254,0,4.1793112245,"NoGlottalStop",0,12.9230505914,0.2086621315,0.3330056388,0.2086621315,0.5416677704,0.2086621315,"m#C","Loc",224,1251,143,"PRINT",1,1,2,"Problem","unstressed","transparent","word",1,1106.06,951.67,47,"m","English British ","no","United Kingdom","French basic","no","not applicable","not applicable","no","no","no","no","no","unaccented","Experiment_1",5.41164605185504,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",109.2944606,"pause","no pause",2.15346489326761,"HighFreq","Problem-Problem"
"1118",1118,"imprint","Experiment_1_participant_25",2805,"Participant_25_70.TextGrid","N","N","Accented","Viktoria",287,0.6557613379,2,7,0.1325822037,"I","V",0.0557660579,"p","C",0.1309078807,0.1621667975,0.2104715219,1.9284393842,"NoGlottalStop",0,10.6746152842,0.1883482615,0.4674130763,0.1883482615,0.6557613379,0.1883482615,"m#C","Loc",224,1251,143,"PRINT",1,1,2,"Problem","unstressed","transparent","word",1,828.11,684.54,39,"Male","British English","No","Bassingbourn. England UK","None","None","Chief Computing Technician","n/a","n/a","n/a","n/a","n/a","n/a","accented","Experiment_1",5.41164605185504,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",132.5822037,"pause","pause",2.07421609036437,"HighFreq","Problem-Problem"
"1119",1119,"imprint","Experiment_1_participant_30",3826,"Participant_30_210.TextGrid","N","N","Unaccented","Viktoria",125,0.4551087102,2,7,0.1084051643,"I","V",0.0619343849,"p","C",0.0933498016,0.0771934739,0,3.1286306947,"NoGlottalStop",0,15.3809405179,0.1703395492,0.284769161,0.1703395492,0.4551087102,0.1703395492,"m#C","Loc",224,1251,143,"PRINT",1,1,2,"Problem","unstressed","transparent","word",4,658.03,536.12,18,"Female","British English","N/A","North London","Proficient French and German. Medium proficient Spanish","No","MML- Year 1","Cambridge University","No","No","No","No","No","unaccented","Experiment_1",5.41164605185504,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",108.4051643,"pause","no pause",2.87665783476659,"HighFreq","Problem-Problem"
"1120",1120,"imprint","Experiment_1_participant_10",107,"Participant_10_273.TextGrid","N","N","Unaccented","Yannick",194,0.3719517744,3,7,0.0881725036,"I","V",0.0616198344,"p","C",0.0616735882,0,0,2.1864843609,"NoGlottalStop",0,18.8196440578,0.149792338,0.2221594364,0.149792338,0.3719517744,0.149792338,"m#C","Loc",224,1251,143,"PRINT",1,1,2,"Problem","unstressed","transparent","word",1,1125.85,875.1,19,"Male","British English","No","England","Basic French","Yes. self study. minute proficiency","English Language and English Language Teaching. 1 ","Anglia Ruskin University","Studying now. 2 weeks","Studying now","Studying now","Studying now","Studying now","unaccented","Experiment_1",5.41164605185504,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",88.1725036,"no pause","no pause",4.11619683220392,"HighFreq","Problem-Problem"
"1121",1121,"imprint","Experiment_1_participant_27",3031,"Participant_27_132.TextGrid","N","N","Unaccented","Simon",38,0.4147265804,2,7,0.0955953699,"I","V",0.0546527524,"p","C",0.0730487528,0.0367091297,0,2.8764159253,"NoGlottalStop",0,16.8785902097,0.1502481224,0.264478458,0.1502481224,0.4147265804,0.1502481224,"m#C","Loc",224,1251,143,"PRINT",1,1,2,"Problem","unstressed","transparent","word",1,652.99,504.12,19,"Female","British English","No","Czech Republic (ages 4-7). mostly Cheltenham. England","Proficient - French. Spanish. very basic Czech and German","Yes. studied for 7 years - A* GCSE","MML. 1st Year","Cambridge","No","A couple of lectures","A couple of lectures","No","No","unaccented","Experiment_1",5.41164605185504,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",95.5953699,"pause","no pause",3.12889381568187,"HighFreq","Problem-Problem"
"1122",1122,"imprint","Experiment_1_participant_19",1711,"Participant_19_156.TextGrid","N","N","Accented","Lara",64,0.5377125335,2,7,0.0653984788,"I","V",0.0639556406,"p","C",0.1481818852,0.1079539467,0.0856075142,1.8038761556,"NoGlottalStop",0,13.0181083087,0.1293541194,0.4083584141,0.1293541194,0.5377125335,0.1293541194,"m#C","Loc",224,1251,143,"PRINT",1,1,2,"Problem","unstressed","transparent","word",3,1680.43,1512.78,19,"male","British","Not bilingual","Brentwood. Essex","Can speak no other language","I know of latin but have never learnt or attempted to speak it","Film Year 1","Anglia Ruskin","NO","No","No","No","No","accented","Experiment_1",5.41164605185504,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",65.3984788,"pause","pause",2.21744712772121,"HighFreq","Problem-Problem"
"1123",1123,"imprint","Experiment_1_participant_28",3323,"Participant_28_281.TextGrid","N","N","Unaccented","Viktoria",203,0.5038775354,2,7,0.087834845,"I","V",0.0834474846,"p","C",0.0901766465,0,0,3.0582385488,"NoGlottalStop",0,13.8922645057,0.1712823297,0.3325952057,0.1712823297,0.5038775354,0.1712823297,"m#C","Loc",224,1251,143,"PRINT",1,1,2,"Problem","unstressed","transparent","word",2,757.61,650.42,19,"Female","British English","No","Kent. England","Brazilian Portuguese. basic","No","Psychological and Behavioural Sciences. First Year","University of Cambridge","No","No","No","No","No","unaccented","Experiment_1",5.41164605185504,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",87.834845,"no pause","no pause",2.94287049763709,"HighFreq","Problem-Problem"
"1124",1124,"imprint","Experiment_1_participant_6",4865,"Participant_6_105.TextGrid","N","N","Accented","Yannick",8,0.6556399533,2,7,0.1099859223,"I","V",0.0746858318,"p","C",0.11553531,0.1121102045,0.2283469775,1.9039981701,"NoGlottalStop",0,10.6765915732,0.1846717542,0.4709681991,0.1846717542,0.6556399533,0.1846717542,"m#C","Loc",224,1251,143,"PRINT",1,1,2,"Problem","unstressed","transparent","word",1,691.99,605.49,32,"Male","British English","No","England. Hertfordshire","Very Basic Spanish","No","BA Fine Art","Anglia Ruskin","No","No","No","No","No","accented","Experiment_1",5.41164605185504,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",109.9859223,"pause","pause",2.10084235521609,"HighFreq","Problem-Problem"
