"","X","Item","Participant","ID","Filename","DeletionMorph","DeviantPronun","Accentuation","Annotator","Order","WordDur","SyllNum","SegNum","ConsonantDur","PrecSeg","PrecSegVC","PrecSegDur","FollSeg","FollSegVC","FollSegDur","PrePauseDur","PostPauseDur","SentenceDur","GlottalStop","GlottalStopDur","LocSpeech","AffixDur","BaseDuration","FirstSyllDur","WordDurWithoutGlottalStop","AffixDurWithoutGlottalStop","Environment","Affix","WordFormFrequencyBNC","WordFormFrequencyAllCOCA","WordFormFrequencySpokenCOCA","Base","WordLemmaFrequencyBNC","BaseLemmaFrequencyBNC","SyllPhon","AffixStress","BaseInitialStress","SemanticTransparency","TypeOfRoot","Rating","TimeRating","TotalTime","Age","Sex","L1","Bilingual","Grow_Up_Region","Languages","Latin","Profession_Studies","University","Knowledge_English_Ling","Phonetics","Phonology","Morphology","Semantics","AccentuationCondition","Experiment","logWordFormFreq","logBaseLemmaFreq","logWordLemmaFreq","RelFreq","logRelFreq","Root","BaseFinalStress","SuffixAdjSuffix","LastSyllDur","InCorpus","Consonant","Orthography","median","TypeOfBase","ConsonantDurMS","PrePause","PostPause","GlobalSpeechRate","WordFreqCategorical","Environment2","StressPattern"
"197",5196,"disassemble","participant_9B_Experiment_2",5086,"participant_9_B_204.TextGrid","N","N","Accented","Viktoria",204,0.660925776592299,4,9,0.0782497506075197,"I","V",0.0637494970636121,"@","V",0.038151078515944,0.247048266925818,0.210417490873418,8.596,"NoGlottalStop",0,13.6172628133882,0.141999247671132,0.500314302468139,0.16061147412416,0.660925776592299,0.141999247671132,"s#V","dis",9,164,15,"assemble",29,1648,NA,"unstressed","unstressed","transparent","word",1,883.15,1000.88,18,"male","British English","no","Southend. Colchester","None","no","Computer Science Year 1","Anglia Ruskin University","no","no","no","no","no","accented","Experiment_2",2.19722457733622,7.40731771046942,3.36729582998647,0.0175970873786408,-4.04002188048294,"assemble",NA,NA,0.184579432960715,"no","s","s",1,"word",78.2497506075197,"pause","pause",0.465332712889716,"LowFreq","s#V-unstressed","unstressed-unstressed"
"198",5197,"disassemble","participant_4B_Experiment_2",3039,"participant_4_B_260.TextGrid","N","N","Unaccented","Viktoria",260,1.00954648526077,4,9,0.13286697918973,"I","V",0.102293540810024,"@","V",0.0895487673917306,0.319283060742027,0.401318449365562,4.50400000000013,"NoGlottalStop",0,8.9148940949215,0.235160519999755,0.752433302539123,0.257113182721648,1.00954648526077,0.235160519999755,"s#V","dis",9,164,15,"assemble",29,1648,NA,"unstressed","unstressed","transparent","word",1,508.88,607.82,19,"female","British English","no","North London","Basic French","Some - I studied it for GCSE","Natural Sciences (Biological). 2nd year","University of Cambridge","no","no","no","no","no","accented","Experiment_2",2.19722457733622,7.40731771046942,3.36729582998647,0.0175970873786408,-4.04002188048294,"assemble",NA,NA,0.262158514199331,"no","s","s",1,"word",132.86697918973,"pause","pause",0.888099467140294,"LowFreq","s#V-unstressed","unstressed-unstressed"
"199",5198,"disassemble","participant_13A_Experiment_2",1433,"participant_13_A_67.TextGrid","N","N","Accented","Viktoria",67,0.598714822213522,4,9,0.101043146306808,"I","V",0.0669244524668655,"@","V",0.0473176492819354,0.0606089518328448,0,5.40800000000002,"NoGlottalStop",0,15.0321984124694,0.167967598773674,0.411031278035617,0.187683544177905,0.598714822213522,0.167967598773674,"s#V","dis",9,164,15,"assemble",29,1648,NA,"unstressed","unstressed","transparent","word",1,752.18,872.99,19,"male","British English","no","South Devon","French proficient and Spanish medium proficient","no","Linguistics 1st year","University of Cambridge","Yes. for around 4 weeks","Yes","Yes","no","no","unaccented","Experiment_2",2.19722457733622,7.40731771046942,3.36729582998647,0.0175970873786408,-4.04002188048294,"assemble",NA,NA,0.104782430258024,"no","s","s",1,"word",101.043146306808,"pause","no pause",1.66420118343195,"LowFreq","s#V-unstressed","unstressed-unstressed"
"200",5199,"disassemble","participant_1B_Experiment_2",1827,"participant_1_B_318.TextGrid","N","N","Accented","Viktoria",318,0.725998299319728,4,9,0.0871149256863541,"I","V",0.0796817975675119,"@","V",0.0585575587956542,0.219681027966742,0,3.37200000000007,"NoGlottalStop",0,12.3967232546318,0.166796723253866,0.545683208718923,0.180315090600805,0.725998299319728,0.166796723253866,"s#V","dis",9,164,15,"assemble",29,1648,NA,"unstressed","unstressed","transparent","word",1,652.27,805.45,21,"female","British English","no","Cambridge (0-3). Bristol (3-5). Felixstowe (5-7). Bradford (7-16). Abingdon (16 onwards)","Basic French","no","3rd year Materials Science","Cambridge","no","no","no","no","no","accented","Experiment_2",2.19722457733622,7.40731771046942,3.36729582998647,0.0175970873786408,-4.04002188048294,"assemble",NA,NA,0.223546433725005,"no","s","s",1,"word",87.1149256863541,"pause","no pause",1.1862396204033,"LowFreq","s#V-unstressed","unstressed-unstressed"
"201",5200,"disassemble","participant_2A_Experiment_2",2007,"participant_2_A_276.TextGrid","N","N","Accented","Mandy",276,0.563880175527001,4,9,0.0721954628750723,"I","V",0.0685081935875125,"@","V",0.0581113430220572,0.0229955191953324,0,4.49600000000009,"NoGlottalStop",0,15.9608377641378,0.140703656462585,0.394967639833711,0.168912535693289,0.563880175527001,0.140703656462585,"s#V","dis",9,164,15,"assemble",29,1648,NA,"unstressed","unstressed","transparent","word",1,751.58,838.84,21,"male","British English","no","Nantwich. Cheshire","None","no","Foundation Gaming Technology BS/c 1st Year","Anglia Ruskin University","Yes 1 Year","no","no","no","no","unaccented","Experiment_2",2.19722457733622,7.40731771046942,3.36729582998647,0.0175970873786408,-4.04002188048294,"assemble",NA,NA,0.0660449008663297,"no","s","s",1,"word",72.1954628750723,"pause","no pause",2.00177935943056,"LowFreq","s#V-unstressed","unstressed-unstressed"
"202",5201,"disassemble","participant_10A_Experiment_2",60,"participant_10_A_182.TextGrid","N","N","Unaccented","Mandy",182,0.582073502383143,4,9,0.0901084206662044,"I","V",0.0418653336292047,"@","V",0.0490038471155256,0,0,5.78800000000001,"NoGlottalStop",0,15.461964791649,0.131973754295409,0.415784081846781,0.166289420536363,0.582073502383143,0.131973754295409,"s#V","dis",9,164,15,"assemble",29,1648,NA,"unstressed","unstressed","transparent","word",1,690.83,785.84,25,"female","British English","no","Surrey. England","None","no","English Language & Linguistics - Second Year","Anglia Ruskin University","Yes - one year","Yes","Yes","Yes","Yes","unaccented","Experiment_2",2.19722457733622,7.40731771046942,3.36729582998647,0.0175970873786408,-4.04002188048294,"assemble",NA,NA,0.104852192403213,"no","s","s",1,"word",90.1084206662044,"no pause","no pause",1.5549412577747,"LowFreq","s#V-unstressed","unstressed-unstressed"
"203",5202,"disassemble","participant_6B_Experiment_2",3870,"participant_6_B_242.TextGrid","N","N","Accented","Viktoria",242,0.772185678921229,4,9,0.108852154004379,"I","V",0.0840012379595709,"@","V",0.0601746282449946,0.129313632126954,0.380070811950511,7.76800000000003,"NoGlottalStop",0,11.6552278107169,0.19285339196395,0.558496651464727,0.213689027456502,0.772185678921229,0.19285339196395,"s#V","dis",9,164,15,"assemble",29,1648,NA,"unstressed","unstressed","transparent","word",1,680.66,792.64,33,"male","British English","no","England. South East","None","no","Fine Art. Second Year","Anglia Ruskin","no","no","no","no","no","accented","Experiment_2",2.19722457733622,7.40731771046942,3.36729582998647,0.0175970873786408,-4.04002188048294,"assemble",NA,NA,0.177051557465091,"no","s","s",1,"word",108.852154004379,"pause","pause",0.514933058702367,"LowFreq","s#V-unstressed","unstressed-unstressed"
"204",5203,"disassemble","participant_1A_Experiment_2",1606,"participant_1_A_301.TextGrid","N","N","Unaccented","Sonia",301,0.593544000401144,4,10,0.0866120691089889,"I","V",0.0579776777377621,"@","V",0.0347405149462157,0.0464822907680049,0,6.67600000000039,"NoGlottalStop",0,16.8479506039006,0.144589746846751,0.426973676098185,0.166570324302959,0.593544000401144,0.144589746846751,"s#V","dis",9,164,15,"assemble",29,1648,NA,"unstressed","unstressed","transparent","word",2,698.32,820.71,25,"female","British English","no","England","Mandarin. basic ","no","MA Dramatherapy year 2","Anglia Ruskin","no","no","no","no","no","unaccented","Experiment_2",2.19722457733622,7.40731771046942,3.36729582998647,0.0175970873786408,-4.04002188048294,"assemble",NA,NA,0.105606863479044,"no","s","s",1,"word",86.6120691089889,"pause","no pause",1.3481126423007,"LowFreq","s#V-unstressed","unstressed-unstressed"
"205",5204,"disassemble","participant_5B_Experiment_2",3433,"participant_5_B_24.TextGrid","N","N","Accented","Simon",24,0.820824393860108,4,10,0.0924630256499446,"I","V",0.0544615871994565,"@","V",0.0259540605900717,0.13025604686319,0.34956203849061,4.43200000000002,"NoGlottalStop",0,12.1828737971258,0.146924612849401,0.64985181045925,0.170972583400858,0.820824393860108,0.146924612849401,"s#V","dis",9,164,15,"assemble",29,1648,NA,"unstressed","unstressed","transparent","word",1,868.83,1043.44,20,"male","British English","no","Leeds","None","I know a few words and phrases. I have never studied it","English Language and English Language Teaching. 2nd year","Anglia Ruskin University","Yes. 1 year","Yes","Yes","Yes","Yes","accented","Experiment_2",2.19722457733622,7.40731771046942,3.36729582998647,0.0175970873786408,-4.04002188048294,"assemble",NA,NA,0.259238792953079,"no","s","s",1,"word",92.4630256499446,"pause","pause",0.90252707581227,"LowFreq","s#V-unstressed","unstressed-unstressed"
"206",5205,"disassemble","participant_12B_Experiment_2",1198,"participant_12_B_316.TextGrid","N","N","Unaccented","Viktoria",316,0.720915822111157,4,9,0.0921092102290406,"I","V",0.0618234782516118,"@","V",0.0557022464882984,0.245783238465454,0.152670068027211,3.8760000000002,"NoGlottalStop",0,12.4841205088883,0.153932688480652,0.555097841605778,0.165817980505379,0.720915822111157,0.153932688480652,"s#V","dis",9,164,15,"assemble",29,1648,NA,"unstressed","unstressed","transparent","word",1,770.28,931.2,20,"male","British English","no","Coventry. West Midlands. England.","Japanese - Basic (<N5).","no","English Language and English Language Teaching - Year 2","Anglia Ruskin University","Yes - 1 Year. still in progress.","Yes.","Yes.","Yes.","Yes.","accented","Experiment_2",2.19722457733622,7.40731771046942,3.36729582998647,0.0175970873786408,-4.04002188048294,"assemble",NA,NA,0.200758692365835,"no","s","s",1,"word",92.1092102290406,"pause","pause",1.03199174406599,"LowFreq","s#V-unstressed","unstressed-unstressed"
"207",5206,"disassemble","participant_8B_Experiment_2",4778,"participant_8_B_51.TextGrid","N","N","Unaccented","Mandy",51,0.743256102440977,4,9,0.100902958619345,"I","V",0.042180760810071,"@","V",0.030908814600342,0.0640785355237985,0.0802879818594104,8.07199999999995,"NoGlottalStop",0,12.1088814076904,0.143083719429416,0.568929807820564,0.174326294620412,0.743256102440977,0.143083719429416,"s#V","dis",9,164,15,"assemble",29,1648,NA,"unstressed","unstressed","transparent","word",1,731.43,938.66,31,"female","British English","no","Cambridge UK","Basic Japanese","no","English Language and English Language Teaching. Year 2","Anglia Ruskin University Cambridge","Year 1 at ARU","Years 1 and 2 ARU","Years 1 and 2 ARU","Year 1 ARU","Year 1 ARU","accented","Experiment_2",2.19722457733622,7.40731771046942,3.36729582998647,0.0175970873786408,-4.04002188048294,"assemble",NA,NA,0.252914156138646,"no","s","s",1,"word",100.902958619345,"pause","pause",0.495540138751242,"LowFreq","s#V-unstressed","unstressed-unstressed"
"208",5207,"disassemble","participant_3A_Experiment_2",2468,"participant_3_A_35.TextGrid","N","N","Unaccented","Sonia",35,0.57786015510268,4,10,0.071977229929125,"d","C",0.0274499700496378,"s","C",0.0774001304366072,0.0468801046375802,0,4.952,"NoGlottalStop",0,17.3052249955235,0.0994271999787628,0.40103282468731,0.17682733041537,0.57786015510268,0.0994271999787628,"s#V","dis",9,164,15,"assemble",29,1648,NA,"unstressed","unstressed","transparent","word",2,847.3,962.52,20,"female","British English","no","Kent. England","Portuguese (basic)","no","Second year. Psychological and Behavioural Sciences","University of Cambridge","no","no","no","no","no","unaccented","Experiment_2",2.19722457733622,7.40731771046942,3.36729582998647,0.0175970873786408,-4.04002188048294,"assemble",NA,NA,0.0896820854690104,"no","I","s",1,"word",71.977229929125,"pause","no pause",1.81744749596123,"LowFreq","s#V-unstressed","unstressed-unstressed"
"209",5208,"disassemble","participant_10B_Experiment_2",260,"participant_10_B_169.TextGrid","N","N","Unknown","Sonia",169,0.63056373604294,4,10,0.113808844520692,"I","V",0.0612722052363641,"@","V",0.0402624559430718,0.210726891319116,0,3.37599999999998,"NoGlottalStop",0,15.8588250931687,0.175081049757056,0.440888284635726,0.189675451407214,0.63056373604294,0.175081049757056,"s#V","dis",9,164,15,"assemble",29,1648,NA,"unstressed","unstressed","transparent","word",1,627.46,777.21,19,"female","British English","no","North-West London","German (proficient). French (proficient). Spanish (basic/medium proficient)","no","MML (French and German)- Second Year","University of Cambridge","no","no","no","no","no","accented","Experiment_2",2.19722457733622,7.40731771046942,3.36729582998647,0.0175970873786408,-4.04002188048294,"assemble",NA,NA,0.0729665779355217,"no","s","s",1,"word",113.808844520692,"pause","no pause",1.18483412322276,"LowFreq","s#V-unstressed","unstressed-unstressed"
"210",5209,"disattach","participant_1B_Experiment_2",1870,"participant_1_B_82.TextGrid","N","N","Accented","Sonia",82,0.669525909129084,3,7,0.0917128819781881,"I","V",0.0581926331508216,"@","V",0.0424077117138344,0.126364953388763,0.160387064896774,3.84800000000007,"NoGlottalStop",0,10.4551592470941,0.14990551512901,0.505738449171556,0.163787459957528,0.669525909129084,0.14990551512901,"s#V","dis",1,1,NA,"attach",1,4826,NA,"unstressed","unstressed","transparent","word",1,652.27,805.45,21,"female","British English","no","Cambridge (0-3). Bristol (3-5). Felixstowe (5-7). Bradford (7-16). Abingdon (16 onwards)","Basic French","no","3rd year Materials Science","Cambridge","no","no","no","no","no","accented","Experiment_2",0,8.48177324618498,0,0.000207210940737671,-8.48177324618498,"attach",NA,NA,0.463330737457722,"no","s","s",1,"word",91.7128819781881,"pause","pause",1.03950103950102,"LowFreq","s#V-unstressed","unstressed-unstressed"
"211",5210,"disattach","participant_2A_Experiment_2",2047,"participant_2_A_38.TextGrid","N","N","Accented","Mandy",38,0.570949386043726,3,7,0.0889607707597122,"I","V",0.0545759803310824,"I","V",0.0604962906973494,0.0664764424288233,0,4.82799999999997,"NoGlottalStop",0,12.2602811582039,0.143536751090795,0.391631617784159,0.179317768259567,0.570949386043726,0.143536751090795,"s#V","dis",1,1,NA,"attach",1,4826,NA,"unstressed","unstressed","transparent","word",1,751.58,838.84,21,"male","British English","no","Nantwich. Cheshire","None","no","Foundation Gaming Technology BS/c 1st Year","Anglia Ruskin University","Yes 1 Year","no","no","no","no","unaccented","Experiment_2",0,8.48177324618498,0,0.000207210940737671,-8.48177324618498,"attach",NA,NA,0.331135327086809,"no","s","s",1,"word",88.9607707597122,"pause","no pause",1.86412593206298,"LowFreq","s#V-unstressed","unstressed-unstressed"
"212",5211,"disattach","participant_13A_Experiment_2",1437,"participant_13_A_71.TextGrid","N","N","Accented","Viktoria",71,0.59453921739636,3,7,0.095774939028094,"I","V",0.0775767972369956,"@","V",0.0373486051741678,0.0519776482021381,0,5.75999999999999,"NoGlottalStop",0,11.7738238204955,0.17335173626509,0.401887822570528,0.192651394825832,0.59453921739636,0.17335173626509,"s#V","dis",1,1,NA,"attach",1,4826,NA,"unstressed","unstressed","transparent","word",1,752.18,872.99,19,"male","British English","no","South Devon","French proficient and Spanish medium proficient","no","Linguistics 1st year","University of Cambridge","Yes. for around 4 weeks","Yes","Yes","no","no","unaccented","Experiment_2",0,8.48177324618498,0,0.000207210940737671,-8.48177324618498,"attach",NA,NA,0.36453921739636,"no","s","s",1,"word",95.774939028094,"pause","no pause",1.5625,"LowFreq","s#V-unstressed","unstressed-unstressed"
"213",5212,"disattach","participant_6B_Experiment_2",3832,"participant_6_B_191.TextGrid","N","N","Unaccented","Mandy",191,0.755662883869711,3,7,0.112094679775519,"I","V",0.0642484924209263,"@","V",0.064039563193699,0.215986260636576,0.163664399092971,6.63999999999987,"NoGlottalStop",0,9.26338999760496,0.176343172196446,0.562367227592792,0.193295656276919,0.755662883869711,0.176343172196446,"s#V","dis",1,1,NA,"attach",1,4826,NA,"unstressed","unstressed","transparent","word",1,680.66,792.64,33,"male","British English","no","England. South East","None","no","Fine Art. Second Year","Anglia Ruskin","no","no","no","no","no","accented","Experiment_2",0,8.48177324618498,0,0.000207210940737671,-8.48177324618498,"attach",NA,NA,0.498327664399093,"no","s","s",1,"word",112.094679775519,"pause","pause",0.602409638554229,"LowFreq","s#V-unstressed","unstressed-unstressed"
"214",5213,"disattach","participant_12A_Experiment_2",861,"participant_12_A_138.TextGrid","N","N","Unaccented","Viktoria",138,0.565470080327729,3,7,0.118409418370047,"I","V",0.0556375662355511,"@","V",0.0396342684598914,0.0826233589710677,0,4.07599999999991,"NoGlottalStop",0,12.3790811282942,0.174046984605598,0.371747814635937,0.193722265691791,0.565470080327729,0.174046984605598,"s#V","dis",1,1,NA,"attach",1,4826,NA,"unstressed","unstressed","transparent","word",1,972.92,1298.44,31,"male","British English","no","Cambridge. UK","Japanese (basic/functional). French (GCSE). German (GCSE)","Yes. I did Latin GCSE. (That was for three years at secondary school.)","I studied Pure Mathematics.","I studied at Warwick.","Yes. I did a CELTA English-teaching qualification. which has a large component on phonetics. etc. I continue to build on that as I teach EFL.","no","no","no","no","unaccented","Experiment_2",0,8.48177324618498,0,0.000207210940737671,-8.48177324618498,"attach",NA,NA,0.332113546176046,"no","s","s",1,"word",118.409418370047,"pause","no pause",2.20804710500496,"LowFreq","s#V-unstressed","unstressed-unstressed"
"215",5214,"disattach","participant_2B_Experiment_2",2280,"participant_2_B_69.TextGrid","N","N","Unaccented","Mandy",69,0.678915613864593,3,7,0.103387499578988,"I","V",0.0747249508241028,"@","V",0.0480315114551566,0.479452632905014,0,3.62800000000004,"NoGlottalStop",0,10.3105597471148,0.178112450403091,0.477950526680294,0.200965087184299,0.678915613864593,0.178112450403091,"s#V","dis",1,1,NA,"attach",1,4826,NA,"unstressed","unstressed","transparent","word",1,651.89,768.76,20,"female","British English","no","England","Japanese. basic.  French. basic","no","English Language and Linguistics. 2nd year","Anglia Ruskin","2 years","Yes","Yes","Yes","Yes","accented","Experiment_2",0,8.48177324618498,0,0.000207210940737671,-8.48177324618498,"attach",NA,NA,0.429919015225138,"no","s","s",1,"word",103.387499578988,"pause","no pause",1.10253583241454,"LowFreq","s#V-unstressed","unstressed-unstressed"
"216",5215,"disattach","participant_4B_Experiment_2",3003,"participant_4_B_216.TextGrid","N","N","Unaccented","Viktoria",216,0.901144944750387,3,8,0.0822727272727273,"I","V",0.0828129576360244,"{","V",0.0689414381195614,0.308242480922061,0.280589245221898,3.404,"NoGlottalStop",0,8.8775951600283,0.165085684908752,0.720402715198633,0.180742229551753,0.901144944750387,0.165085684908752,"s#V","dis",1,1,NA,"attach",1,4826,NA,"unstressed","unstressed","transparent","word",2,508.88,607.82,19,"female","British English","no","North London","Basic French","Some - I studied it for GCSE","Natural Sciences (Biological). 2nd year","University of Cambridge","no","no","no","no","no","accented","Experiment_2",0,8.48177324618498,0,0.000207210940737671,-8.48177324618498,"attach",NA,NA,0.651461277079072,"no","s","s",1,"word",82.2727272727273,"pause","pause",1.17508813160987,"LowFreq","s#V-unstressed","unstressed-unstressed"
"217",5216,"disattach","participant_3A_Experiment_2",2402,"participant_3_A_244.TextGrid","N","N","Accented","Viktoria",244,0.68970872060668,3,7,0.101417034650118,"I","V",0.059272156581931,"@","V",0.0611974948709642,0.0686359236002088,0,4.83999999999969,"NoGlottalStop",0,10.149211965658,0.160689191232049,0.48708821941475,0.20262050119193,0.68970872060668,0.160689191232049,"s#V","dis",1,1,NA,"attach",1,4826,NA,"unstressed","unstressed","transparent","word",1,847.3,962.52,20,"female","British English","no","Kent. England","Portuguese (basic)","no","Second year. Psychological and Behavioural Sciences","University of Cambridge","no","no","no","no","no","unaccented","Experiment_2",0,8.48177324618498,0,0.000207210940737671,-8.48177324618498,"attach",NA,NA,0.425890724543786,"no","s","s",1,"word",101.417034650118,"pause","no pause",1.85950413223152,"LowFreq","s#V-unstressed","unstressed-unstressed"
"218",5217,"disattach","participant_1A_Experiment_2",1672,"participant_1_A_99.TextGrid","N","N","Unaccented","Mandy",99,0.670999244142102,3,7,0.0908785479709122,"I","V",0.0601484712164435,"@","V",0.0649341882346808,0.0683951675908459,0,8.0440000000001,"NoGlottalStop",0,10.4322025115688,0.151027019187356,0.496111058982981,0.174888185159121,0.670999244142102,0.151027019187356,"s#V","dis",1,1,NA,"attach",1,4826,NA,"unstressed","unstressed","transparent","word",2,698.32,820.71,25,"female","British English","no","England","Mandarin. basic ","no","MA Dramatherapy year 2","Anglia Ruskin","no","no","no","no","no","unaccented","Experiment_2",0,8.48177324618498,0,0.000207210940737671,-8.48177324618498,"attach",NA,NA,0.4311768707483,"no","s","s",1,"word",90.8785479709122,"pause","no pause",1.11884634510193,"LowFreq","s#V-unstressed","unstressed-unstressed"
"219",5218,"disattach","participant_8A_Experiment_2",4414,"participant_8_A_132.TextGrid","N","N","Unaccented","Viktoria",132,0.549253848907984,3,7,0.10367730690548,"I","V",0.0483353602303398,"@","V",0.0203903745406206,0.0674865281116623,0,4.27200000000005,"NoGlottalStop",0,12.7445624894887,0.15201266713582,0.362213086081377,0.187040762826607,0.549253848907984,0.15201266713582,"s#V","dis",1,1,NA,"attach",1,4826,NA,"unstressed","unstressed","transparent","word",1,834.92,1022.03,21,"male","British English","no","London. then Oxfordshire","French (proficient). Arabic (proficient). Farsi (medium proficient)","Yes. I studied Latin for 8 years. proficient.","Middle Eastern Studies. 4th year","University of Cambridge","no","I went to a few lectures on phonetics in my first year of university.","The above lecture also covered phonology.","no","no","unaccented","Experiment_2",0,8.48177324618498,0,0.000207210940737671,-8.48177324618498,"attach",NA,NA,0.341822711540757,"no","s","s",1,"word",103.67730690548,"pause","no pause",2.10674157303368,"LowFreq","s#V-unstressed","unstressed-unstressed"
"220",5219,"disattach","participant_9B_Experiment_2",5082,"participant_9_B_20.TextGrid","N","N","Unaccented","Viktoria",20,0.76249433106576,3,7,0.081786803068737,"I","V",0.0721818490755486,"@","V",0.0561403670502467,0.303692905733722,0.172,9.29600000000002,"NoGlottalStop",0,9.18039612204841,0.153968652144286,0.59655646682349,0.16593786424227,0.76249433106576,0.153968652144286,"s#V","dis",1,1,NA,"attach",1,4826,NA,"unstressed","unstressed","transparent","word",1,883.15,1000.88,18,"male","British English","no","Southend. Colchester","None","no","Computer Science Year 1","Anglia Ruskin University","no","no","no","no","no","accented","Experiment_2",0,8.48177324618498,0,0.000207210940737671,-8.48177324618498,"attach",NA,NA,0.540416099773243,"no","s","s",1,"word",81.786803068737,"pause","pause",0.430292598967297,"LowFreq","s#V-unstressed","unstressed-unstressed"
"221",5220,"disattach","participant_3B_Experiment_2",2522,"participant_3_B_115.TextGrid","N","N","Unaccented","Sonia",115,0.588528092718569,3,7,0.0877805848083382,"I","V",0.0347937347778617,"@","V",0.0578543552075543,0.319736457545981,0,3.41199999999992,"NoGlottalStop",0,11.894079631212,0.1225743195862,0.451299788081558,0.13722830463701,0.588528092718569,0.1225743195862,"s#V","dis",1,1,NA,"attach",1,4826,NA,"unstressed","unstressed","transparent","word",1,764.26,1073.05,65,"male","British English","no","Aberdeen. Scotland","French. basic","yes. Scottish higher (roughly equivalent to A-level)","Chemistry. PhD  completed","Aberdeen University","no","no","no","no","no","accented","Experiment_2",0,8.48177324618498,0,0.000207210940737671,-8.48177324618498,"attach",NA,NA,0.393445432874004,"no","s","s",1,"word",87.7805848083382,"pause","no pause",1.17233294255571,"LowFreq","s#V-unstressed","unstressed-unstressed"
"222",5221,"disattach","participant_7A_Experiment_2",4015,"participant_7_A_16.TextGrid","N","N","Accented","Sonia",16,0.441036420205855,3,7,0.0539625076801351,"I","V",0.0275727067420914,"@","V",0.0469736299623518,0.0371359857074143,0,3.352,"NoGlottalStop",0,15.8717051003015,0.0815352144222266,0.323178572122443,0.117857848083412,0.441036420205855,0.0815352144222266,"s#V","dis",1,1,NA,"attach",1,4826,NA,"unstressed","unstressed","transparent","word",1,622.76,704.26,23,"male","British English","no","Oxford. England","None","no","Life Sciences. Year 3","Anglia Ruskin University","no","no","no","no","no","unaccented","Experiment_2",0,8.48177324618498,0,0.000207210940737671,-8.48177324618498,"attach",NA,NA,0.276204942160092,"no","s","s",1,"word",53.9625076801351,"pause","no pause",2.68496420047733,"LowFreq","s#V-unstressed","unstressed-unstressed"
"223",5222,"disattach","participant_6A_Experiment_2",3595,"participant_6_A_164.TextGrid","N","N","Accented","Simon",164,0.652049382716049,3,7,0.121347824807309,"I","V",0.0480761368586844,"@","V",0.0358214222018396,0.109557445200303,0,7.02400000000011,"NoGlottalStop",0,10.7353832172069,0.169423961665994,0.466678061153716,0.185371321562333,0.652049382716049,0.169423961665994,"s#V","dis",1,1,NA,"attach",1,4826,NA,"unstressed","unstressed","transparent","word",1,629.12,784.73,20,"male","British English","no","Birmingham. UK","Japanese - medium proficient. Dutch - basic. German - medium proficient","no","Abnormal and Clinical Psychology - Year 2","Anglia Ruskin University","no","no","no","no","no","unaccented","Experiment_2",0,8.48177324618498,0,0.000207210940737671,-8.48177324618498,"attach",NA,NA,0.430856638951877,"no","s","s",1,"word",121.347824807309,"pause","no pause",1.28132118451023,"LowFreq","s#V-unstressed","unstressed-unstressed"
"224",5223,"disattach","participant_9A_Experiment_2",4811,"participant_9_A_104.TextGrid","N","N","Accented","Mandy",104,0.590152794266368,3,7,0.0526551744958339,"I","V",0.090557549169981,"@","V",0.0567867760259064,0.092659381451377,0.0215608465608468,5.91200000000003,"NoGlottalStop",0,11.8613350102017,0.143212723665815,0.434615820687249,0.155536973579118,0.590152794266368,0.143212723665815,"s#V","dis",1,1,NA,"attach",1,4826,NA,"unstressed","unstressed","transparent","word",1,677.58,776.81,20,"female","British English ","no","Maidenhead. Berksire. Uk","None ","no","English Langaueg and Linguistics - Year 2","Anglia Ruskin ","Yes two years ","Yes ","Yes","Yes","Yes","unaccented","Experiment_2",0,8.48177324618498,0,0.000207210940737671,-8.48177324618498,"attach",NA,NA,0.377829044661343,"no","s","s",1,"word",52.6551744958339,"pause","pause",1.52232746955344,"LowFreq","s#V-unstressed","unstressed-unstressed"
"225",5224,"disattach","participant_10A_Experiment_2",193,"participant_10_A_73.TextGrid","N","N","Accented","Viktoria",73,0.655489667565139,3,7,0.127714931515952,"I","V",0.0465654690626027,"@","V",0.0291487441130296,0.0347107525180612,0,5.63095050339041,"NoGlottalStop",0,10.6790394210209,0.174280400578555,0.44093206247182,0.21455760509332,0.655489667565139,0.174280400578555,"s#V","dis",1,1,NA,"attach",1,4826,NA,"unstressed","unstressed","transparent","word",1,690.83,785.84,25,"female","British English","no","Surrey. England","None","no","English Language & Linguistics - Second Year","Anglia Ruskin University","Yes - one year","Yes","Yes","Yes","Yes","unaccented","Experiment_2",0,8.48177324618498,0,0.000207210940737671,-8.48177324618498,"attach",NA,NA,0.41178331835879,"no","s","s",1,"word",127.714931515952,"pause","no pause",1.59830920100986,"LowFreq","s#V-unstressed","unstressed-unstressed"
